-0.363,52
-0.362,31
-0.361,17
-0.36,132
-0.359,45
-0.358,22
-0.357,183
-0.356,25
-0.355,52
-0.354,34
-0.353,146
-0.352,20
-0.351,23
-0.35,325
-0.349,21
-0.348,125
-0.347,36
-0.346,40
-0.345,37
-0.344,44
-0.343,58
-0.342,87
-0.341,26
-0.34,76
-0.339,16
-0.338,22
-0.337,20
-0.336,7
-0.335,3
-0.334,2
-0.333,9111
-0.332,6
-0.331,22
-0.33,31
-0.329,38
-0.328,25
-0.327,83
-0.326,38
-0.325,59
-0.324,74
-0.323,34
-0.322,61
-0.321,67
-0.32,167
-0.319,24
-0.318,182
-0.317,72
-0.316,191
-0.315,22
-0.314,104
-0.313,96
-0.312,144
-0.311,66
-0.31,226
-0.309,31
-0.308,260
-0.307,41
-0.306,73
-0.305,14
-0.304,102
-0.303,32
-0.302,55
-0.301,11
-0.3,1517
-0.299,14
-0.298,34
-0.297,55
-0.296,52
-0.295,53
-0.294,240
-0.293,63
-0.292,114
-0.291,24
-0.29,75
-0.289,97
-0.288,30
-0.287,27
-0.286,2337
-0.285,12
-0.284,19
-0.283,75
-0.282,85
-0.281,55
-0.28,271
-0.279,57
-0.278,304
-0.277,45
-0.276,121
-0.275,118
-0.274,23
-0.273,540
-0.272,23
-0.271,162
-0.27,51
-0.269,58
-0.268,113
-0.267,903
-0.266,29
-0.265,165
-0.264,53
-0.263,241
-0.262,70
-0.261,150
-0.26,95
-0.259,236
-0.258,44
-0.257,195
-0.256,80
-0.255,102
-0.254,44
-0.253,70
-0.252,42
-0.251,17
-0.25,9569
-0.249,11
-0.248,23
-0.247,54
-0.246,56
-0.245,99
-0.244,98
-0.243,87
-0.242,190
-0.241,228
-0.24,250
-0.239,71
-0.238,221
-0.237,104
-0.236,94
-0.235,403
-0.234,43
-0.233,320
-0.232,56
-0.231,1460
-0.23,52
-0.229,174
-0.228,50
-0.227,235
-0.226,72
-0.225,336
-0.224,112
-0.223,61
-0.222,1848
-0.221,78
-0.22,143
-0.219,220
-0.218,81
-0.217,248
-0.216,146
-0.215,129
-0.214,846
-0.213,120
-0.212,147
-0.211,833
-0.21,51
-0.209,83
-0.208,260
-0.207,185
-0.206,151
-0.205,226
-0.204,81
-0.203,112
-0.202,64
-0.201,32
-0.2,10985
-0.199,14
-0.198,61
-0.197,92
-0.196,175
-0.195,168
-0.194,293
-0.193,100
-0.192,330
-0.191,130
-0.19,368
-0.189,324
-0.188,732
-0.187,123
-0.186,195
-0.185,336
-0.184,397
-0.183,129
-0.182,1367
-0.181,79
-0.18,391
-0.179,422
-0.178,184
-0.177,141
-0.176,683
-0.175,388
-0.174,276
-0.173,196
-0.172,266
-0.171,262
-0.17,161
-0.169,95
-0.168,51
-0.167,11051
-0.166,51
-0.165,137
-0.164,217
-0.163,236
-0.162,247
-0.161,280
-0.16,1057
-0.159,192
-0.158,885
-0.157,211
-0.156,429
-0.155,157
-0.154,1931
-0.153,354
-0.152,290
-0.151,165
-0.15,1717
-0.149,349
-0.148,374
-0.147,336
-0.146,438
-0.145,309
-0.144,163
-0.143,7871
-0.142,118
-0.141,261
-0.14,595
-0.139,330
-0.138,1116
-0.137,267
-0.136,762
-0.135,456
-0.134,127
-0.133,3228
-0.132,390
-0.131,154
-0.13,1640
-0.129,565
-0.128,502
-0.127,437
-0.126,241
-0.125,7716
-0.124,226
-0.123,425
-0.122,538
-0.121,489
-0.12,1706
-0.119,472
-0.118,2962
-0.117,430
-0.116,439
-0.115,694
-0.114,1213
-0.113,538
-0.112,348
-0.111,7887
-0.11,322
-0.109,562
-0.108,565
-0.107,1634
-0.106,599
-0.105,1517
-0.104,726
-0.103,1703
-0.102,438
-0.101,575
-0.1,11592
-0.099,289
-0.098,625
-0.097,788
-0.096,570
-0.095,1479
-0.094,902
-0.093,644
-0.092,334
-0.091,10833
-0.09,773
-0.089,1242
-0.088,1456
-0.087,1722
-0.086,1795
-0.085,925
-0.084,442
-0.083,7895
-0.082,1476
-0.081,993
-0.08,3060
-0.079,1737
-0.078,953
-0.077,6739
-0.076,933
-0.075,2119
-0.074,2905
-0.073,1753
-0.072,807
-0.071,6906
-0.07,2251
-0.069,1916
-0.068,1829
-0.067,9296
-0.066,842
-0.065,2161
-0.064,1450
-0.063,9034
-0.062,2027
-0.061,2476
-0.06,2355
-0.059,6474
-0.058,1877
-0.057,4055
-0.056,7240
-0.055,2082
-0.054,3283
-0.053,7726
-0.052,2192
-0.051,3099
-0.05,10313
-0.049,2139
-0.048,9922
-0.047,3378
-0.046,2251
-0.045,7847
-0.044,4257
-0.043,8861
-0.042,6834
-0.041,3987
-0.04,9450
-0.039,2813
-0.038,11266
-0.037,7020
-0.036,8421
-0.035,4837
-0.034,8217
-0.033,9642
-0.032,10517
-0.031,8857
-0.03,9010
-0.029,13725
-0.028,9994
-0.027,10107
-0.026,12457
-0.025,11143
-0.024,15424
-0.023,12818
-0.022,15400
-0.021,13264
-0.02,18658
-0.019,17348
-0.018,17720
-0.017,18972
-0.016,20213
-0.015,20652
-0.014,25081
-0.013,26336
-0.012,27230
-0.011,31445
-0.01,39230
-0.009,41955
-0.008,47798
-0.007,54214
-0.006,64757
-0.005,77212
-0.004,88592
-0.003,111243
-0.002,140989
-0.001,182925
0.0,2913944
0.001,182805
0.002,139333
0.003,109658
0.004,88010
0.005,76164
0.006,63435
0.007,52704
0.008,46472
0.009,40318
0.01,38266
0.011,31110
0.012,25683
0.013,25072
0.014,25199
0.015,19648
0.016,18720
0.017,19053
0.018,16283
0.019,17298
0.02,18168
0.021,12686
0.022,13690
0.023,12727
0.024,13002
0.025,10553
0.026,13919
0.027,9805
0.028,8498
0.029,14041
0.03,8180
0.031,8552
0.032,8303
0.033,10047
0.034,9057
0.035,3935
0.036,7845
0.037,6740
0.038,8391
0.039,3909
0.04,8777
0.041,2597
0.042,9210
0.043,7589
0.044,3655
0.045,6847
0.046,2171
0.047,4256
0.048,7130
0.049,3008
0.05,9345
0.051,1982
0.052,1257
0.053,10272
0.054,2493
0.055,1926
0.056,7366
0.057,3201
0.058,2043
0.059,6352
0.06,2029
0.061,3171
0.062,2030
0.063,5823
0.064,1937
0.065,2292
0.066,1159
0.067,8873
0.068,1440
0.069,1605
0.07,1321
0.071,8859
0.072,651
0.073,1582
0.074,1881
0.075,2049
0.076,763
0.077,6372
0.078,1505
0.079,882
0.08,2724
0.081,1939
0.082,928
0.083,6624
0.084,498
0.085,692
0.086,1627
0.087,2915
0.088,940
0.089,1362
0.09,667
0.091,7242
0.092,528
0.093,725
0.094,1606
0.095,1698
0.096,610
0.097,991
0.098,1118
0.099,571
0.1,10323
0.101,230
0.102,391
0.103,969
0.104,412
0.105,1368
0.106,468
0.107,695
0.108,499
0.109,350
0.11,168
0.111,10885
0.112,443
0.113,334
0.114,1027
0.115,985
0.116,410
0.117,345
0.118,1583
0.119,453
0.12,1480
0.121,539
0.122,436
0.123,260
0.124,228
0.125,7601
0.126,265
0.127,489
0.128,306
0.129,1073
0.13,603
0.131,193
0.132,496
0.133,2880
0.134,128
0.135,389
0.136,1655
0.137,285
0.138,421
0.139,295
0.14,469
0.141,180
0.142,90
0.143,7479
0.144,144
0.145,278
0.146,394
0.147,302
0.148,432
0.149,208
0.15,1464
0.151,91
0.152,342
0.153,141
0.154,2974
0.155,107
0.156,393
0.157,245
0.158,649
0.159,179
0.16,978
0.161,338
0.162,189
0.163,421
0.164,198
0.165,134
0.166,30
0.167,7687
0.168,83
0.169,167
0.17,190
0.171,369
0.172,253
0.173,167
0.174,286
0.175,277
0.176,1753
0.177,36
0.178,155
0.179,274
0.18,289
0.181,125
0.182,1823
0.183,127
0.184,221
0.185,243
0.186,152
0.187,366
0.188,559
0.189,133
0.19,960
0.191,53
0.192,214
0.193,89
0.194,239
0.195,160
0.196,162
0.197,104
0.198,76
0.199,28
0.2,10849
0.201,17
0.202,33
0.203,52
0.204,79
0.205,128
0.206,96
0.207,235
0.208,269
0.209,111
0.21,83
0.211,269
0.212,342
0.213,81
0.214,651
0.215,87
0.216,156
0.217,334
0.218,61
0.219,148
0.22,337
0.221,57
0.222,1385
0.223,35
0.224,96
0.225,308
0.226,153
0.227,281
0.228,70
0.229,133
0.23,78
0.231,675
0.232,76
0.233,289
0.234,66
0.235,272
0.236,86
0.237,70
0.238,249
0.239,52
0.24,188
0.241,65
0.242,97
0.243,61
0.244,90
0.245,51
0.246,36
0.247,28
0.248,20
0.249,5
0.25,10633
0.251,7
0.252,23
0.253,40
0.254,46
0.255,93
0.256,61
0.257,115
0.258,101
0.259,97
0.26,46
0.261,137
0.262,83
0.263,217
0.264,36
0.265,52
0.266,25
0.267,803
0.268,94
0.269,106
0.27,61
0.271,69
0.272,30
0.273,809
0.274,26
0.275,169
0.276,42
0.277,66
0.278,194
0.279,62
0.28,200
0.281,32
0.282,92
0.283,61
0.284,22
0.285,6
0.286,1837
0.287,42
0.288,28
0.289,71
0.29,312
0.291,14
0.292,67
0.293,38
0.294,212
0.295,36
0.296,124
0.297,39
0.298,21
0.299,37
0.3,1452
0.301,13
0.302,31
0.303,33
0.304,285
0.305,11
0.306,42
0.307,32
0.308,343
0.309,33
0.31,83
0.311,129
0.312,92
0.313,49
0.314,48
0.315,6
0.316,243
0.317,82
0.318,145
0.319,34
0.32,135
0.321,80
0.322,24
0.323,27
0.324,56
0.325,80
0.326,12
0.327,44
0.328,19
0.329,25
0.33,10
0.331,12
0.332,7
0.333,9362
0.334,3
0.335,3
0.336,13
0.337,16
0.338,27
0.339,35
0.34,37
0.341,67
0.342,25
0.343,47
0.344,45
0.345,57
0.346,134
0.347,32
0.348,36
0.349,15
0.35,220
0.351,84
0.352,7
0.353,111
0.354,34
0.355,39
0.356,23
0.357,243
0.358,37
0.359,14
0.36,140
0.361,25
0.362,14
0.363,9
0.364,819
0.365,9
0.366,24
0.367,60
0.368,41
0.369,22
0.37,41
0.371,66
0.372,9
0.373,73
0.374,9
0.375,475
0.376,10
0.377,7
0.378,25
0.379,76
0.38,61
0.381,114
0.382,20
0.383,29
0.384,7
0.385,313
0.386,43
0.387,23
0.388,11
0.389,262
0.39,20
0.391,42
0.392,19
0.393,58
0.394,25
0.395,40
0.396,8
0.397,14
0.398,8
0.399,2
0.4,2251
0.401,2
0.402,14
0.403,9
0.404,17
0.405,22
0.406,46
0.407,21
0.408,45
0.409,36
0.41,13
0.411,5
0.412,83
0.413,23
0.414,38
0.415,25
0.416,7
0.417,247
0.418,20
0.419,23
0.42,19
0.421,37
0.422,17
0.423,29
0.424,10
0.425,18
0.426,10
0.427,2
0.428,1
0.429,1449
0.43,5
0.431,12
0.432,6
0.433,42
0.434,6
0.435,21
0.436,28
0.437,45
0.438,50
0.439,23
0.44,47
0.441,16
0.442,19
0.443,24
0.444,271
0.445,13
0.446,20
0.447,20
0.448,14
0.449,10
0.45,241
0.451,8
0.452,53
0.453,7
0.454,3
0.455,187
0.456,9
0.457,47
0.458,46
0.459,12
0.46,15
0.461,1
0.462,144
0.463,56
0.464,12
0.465,5
0.466,9
0.467,169
0.468,4
0.469,10
0.47,8
0.471,200
0.472,8
0.473,13
0.474,43
0.475,58
0.476,18
0.477,8
0.478,30
0.479,5
0.48,31
0.481,70
0.482,1
0.483,18
0.484,9
0.485,50
0.486,34
0.487,7
0.488,7
0.489,21
0.49,15
0.491,16
0.492,10
0.493,12
0.494,4
0.495,13
0.496,2
0.497,2
0.498,1
0.5,8894
0.501,2
0.502,1
0.503,2
0.504,4
0.505,9
0.506,1
0.507,4
0.508,8
0.509,16
0.51,9
0.511,4
0.512,4
0.513,5
0.514,9
0.515,59
0.516,11
0.517,9
0.518,9
0.519,13
0.52,64
0.521,2
0.522,48
0.523,8
0.524,31
0.525,7
0.526,20
0.527,7
0.528,10
0.529,27
0.53,2
0.531,28
0.532,8
0.533,117
0.534,3
0.535,5
0.536,14
0.537,6
0.538,313
0.539,1
0.54,9
0.541,9
0.542,14
0.543,19
0.544,6
0.545,139
0.547,5
0.548,25
0.549,7
0.55,31
0.551,3
0.552,10
0.553,15
0.554,11
0.555,2
0.556,174
0.557,8
0.558,12
0.559,1
0.56,38
0.561,2
0.562,136
0.563,5
0.565,12
0.566,2
0.567,17
0.568,7
0.569,36
0.57,5
0.571,219
0.572,1
0.573,5
0.574,4
0.575,11
0.576,9
0.577,9
0.578,5
0.579,64
0.58,16
0.581,14
0.582,2
0.583,156
0.584,11
0.585,12
0.586,4
0.587,18
0.588,30
0.589,9
0.59,5
0.591,51
0.592,1
0.593,9
0.594,10
0.595,4
0.596,5
0.597,3
0.6,951
0.601,1
0.602,2
0.603,4
0.604,1
0.605,10
0.606,6
0.607,16
0.608,3
0.609,7
0.61,7
0.611,24
0.612,3
0.613,61
0.614,3
0.615,32
0.616,1
0.617,7
0.618,21
0.619,21
0.62,7
0.621,6
0.622,16
0.623,8
0.624,2
0.625,170
0.627,5
0.628,11
0.629,8
0.63,11
0.632,2
0.633,49
0.634,3
0.635,6
0.636,141
0.637,3
0.638,4
0.639,28
0.64,8
0.641,1
0.642,3
0.643,26
0.644,6
0.645,7
0.646,1
0.647,34
0.648,3
0.649,4
0.65,56
0.652,13
0.653,5
0.654,6
0.655,4
0.656,14
0.657,12
0.659,10
0.66,9
0.661,3
0.662,2
0.664,1
0.666,1
0.667,2032
0.668,2
0.669,2
0.67,1
0.671,1
0.672,1
0.673,3
0.674,1
0.675,3
0.676,3
0.677,6
0.678,3
0.679,4
0.68,19
0.681,4
0.682,3
0.683,33
0.684,9
0.685,2
0.686,10
0.687,1
0.688,16
0.689,4
0.69,19
0.692,34
0.693,1
0.694,2
0.695,4
0.696,6
0.697,4
0.698,6
0.7,188
0.701,1
0.702,2
0.703,3
0.704,3
0.705,5
0.706,16
0.707,30
0.708,1
0.709,3
0.71,3
0.711,4
0.712,3
0.714,209
0.716,2
0.717,3
0.718,2
0.719,5
0.72,12
0.721,6
0.722,5
0.723,4
0.724,12
0.725,18
0.726,1
0.727,81
0.728,3
0.729,4
0.73,2
0.731,25
0.732,4
0.733,20
0.735,2
0.736,1
0.738,6
0.739,36
0.74,4
0.741,4
0.742,4
0.743,3
0.744,3
0.745,9
0.746,1
0.747,3
0.748,4
0.75,575
0.752,2
0.753,2
0.754,1
0.756,5
0.757,2
0.758,3
0.759,4
0.76,26
0.762,11
0.763,2
0.765,66
0.767,3
0.768,1
0.769,25
0.77,2
0.771,3
0.772,5
0.773,7
0.774,13
0.776,1
0.778,53
0.779,5
0.78,3
0.781,4
0.782,10
0.783,3
0.784,1
0.786,65
0.787,2
0.788,3
0.789,5
0.79,2
0.791,4
0.792,1
0.793,1
0.795,2
0.796,4
0.798,1
0.799,1
0.8,555
0.801,2
0.803,9
0.804,9
0.805,1
0.806,11
0.807,4
0.808,3
0.809,2
0.81,11
0.812,21
0.813,1
0.815,8
0.817,4
0.818,215
0.819,1
0.82,1
0.821,10
0.822,1
0.824,5
0.825,2
0.826,7
0.827,3
0.828,1
0.829,5
0.83,2
0.831,1
0.832,4
0.833,123
0.835,1
0.836,10
0.837,5
0.839,1
0.84,5
0.842,13
0.843,4
0.844,4
0.845,1
0.846,36
0.848,1
0.85,20
0.852,20
0.853,3
0.855,2
0.857,82
0.86,5
0.862,3
0.863,11
0.864,2
0.865,3
0.867,37
0.868,1
0.869,2
0.87,4
0.871,7
0.872,1
0.875,174
0.876,1
0.878,1
0.88,4
0.881,3
0.882,4
0.883,1
0.885,8
0.886,2
0.887,6
0.889,39
0.89,1
0.891,2
0.892,3
0.894,2
0.895,5
0.897,1
0.899,3
0.9,114
0.901,1
0.903,1
0.905,50
0.906,3
0.907,1
0.908,1
0.909,19
0.912,4
0.913,8
0.914,2
0.915,5
0.917,20
0.92,13
0.922,2
0.923,68
0.925,3
0.927,2
0.929,7
0.93,1
0.932,4
0.933,40
0.934,4
0.935,19
0.938,6
0.939,1
0.94,4
0.941,7
0.942,4
0.943,3
0.944,14
0.946,1
0.947,2
0.949,1
0.95,23
0.951,10
0.952,2
0.953,1
0.955,4
0.956,2
0.957,8
0.959,1
0.96,16
0.961,21
0.962,4
0.964,6
0.966,1
0.967,14
0.969,2
0.97,5
0.971,4
0.972,1
0.973,2
0.974,5
0.975,2
0.976,5
0.977,1
0.979,2
0.98,36
0.981,1
0.982,1
0.983,6
0.984,1
0.985,2
0.986,1
0.987,1
0.988,1
0.99,4
0.991,1
0.992,2
0.993,2
0.995,1
0.996,1
0.997,1
1.0,9178
1.008,1
1.01,1
1.013,1
1.017,1
1.018,1
1.02,10
1.021,1
1.023,2
1.024,2
1.025,1
1.026,1
1.027,2
1.028,1
1.029,3
1.03,1
1.031,3
1.032,2
1.033,3
1.034,2
1.037,1
1.04,19
1.041,5
1.042,2
1.043,2
1.044,1
1.045,12
1.048,2
1.049,4
1.05,7
1.051,2
1.053,2
1.056,5
1.057,3
1.059,9
1.06,1
1.061,1
1.062,2
1.065,3
1.067,12
1.069,7
1.071,7
1.073,2
1.074,1
1.075,5
1.077,10
1.079,1
1.08,5
1.082,3
1.083,59
1.086,4
1.087,7
1.088,1
1.091,19
1.093,2
1.095,3
1.097,4
1.099,1
1.1,31
1.105,10
1.109,2
1.111,27
1.112,1
1.113,4
1.114,2
1.115,6
1.118,3
1.12,1
1.121,6
1.124,1
1.125,17
1.128,2
1.13,2
1.131,5
1.132,1
1.133,5
1.143,116
1.145,1
1.146,1
1.148,2
1.15,6
1.152,1
1.154,16
1.156,1
1.157,10
1.159,1
1.16,2
1.162,2
1.164,1
1.167,62
1.169,1
1.171,2
1.172,1
1.174,13
1.175,2
1.176,3
1.178,1
1.179,1
1.181,1
1.182,27
1.183,3
1.185,3
1.186,1
1.187,8
1.188,11
1.191,2
1.192,1
1.194,4
1.195,5
1.196,1
1.198,1
1.2,97
1.205,1
1.208,1
1.212,1
1.213,1
1.214,4
1.215,1
1.218,1
1.219,1
1.22,1
1.222,55
1.223,1
1.226,2
1.227,4
1.231,12
1.232,2
1.233,2
1.235,4
1.238,1
1.239,2
1.24,4
1.241,1
1.243,1
1.244,6
1.245,3
1.25,206
1.251,1
1.254,1
1.257,2
1.258,5
1.26,1
1.264,1
1.267,13
1.268,1
1.269,1
1.273,49
1.275,3
1.277,1
1.279,1
1.28,3
1.283,1
1.286,21
1.288,2
1.29,2
1.292,3
1.3,27
1.302,1
1.303,1
1.308,37
1.311,1
1.312,2
1.314,1
1.316,1
1.318,2
1.32,2
1.323,1
1.324,1
1.326,2
1.329,1
1.33,1
1.333,223
1.34,1
1.341,1
1.342,1
1.344,5
1.345,1
1.346,2
1.348,1
1.35,3
1.353,25
1.354,1
1.356,1
1.357,2
1.361,3
1.364,12
1.366,3
1.368,3
1.375,18
1.376,1
1.38,2
1.381,17
1.385,2
1.386,1
1.387,2
1.39,1
1.391,1
1.394,2
1.4,94
1.405,1
1.406,1
1.407,1
1.409,1
1.412,2
1.414,1
1.415,3
1.417,3
1.419,3
1.425,2
1.427,2
1.429,29
1.432,1
1.433,2
1.438,8
1.439,5
1.442,1
1.444,11
1.446,1
1.448,1
1.449,1
1.45,14
1.451,2
1.455,5
1.459,2
1.462,3
1.463,1
1.464,1
1.467,8
1.469,1
1.474,1
1.475,5
1.476,2
1.477,1
1.479,1
1.48,2
1.481,1
1.482,2
1.483,1
1.488,1
1.49,1
1.495,2
1.497,1
1.5,778
1.508,1
1.516,3
1.519,1
1.525,3
1.53,1
1.533,7
1.534,1
1.537,1
1.538,1
1.543,1
